frame,timestamp_s,yolo_ms,detections
220,1305031461.459781,12.963148001290392,4
221,1305031461.491677,14.286612000432797,4
222,1305031461.527705,13.535500998841599,5
223,1305031461.559677,15.844262998143677,5
224,1305031461.59169,15.41381800052477,4
225,1305031461.627541,24.839238001732156,7
226,1305031461.659622,34.18801099905977,5
227,1305031461.691563,25.38497999921674,4
228,1305031461.727602,24.12296000693459,7
229,1305031461.759684,16.776578995632008,5
230,1305031461.791612,15.860744002566207,3
231,1305031461.827615,15.372909998404793,6
232,1305031461.859767,15.461670001968741,4
233,1305031461.891723,16.023873999074567,3
234,1305031461.927758,12.70794399897568,3
235,1305031461.959703,14.198796998243779,3
236,1305031461.99159,14.033833998837508,3
237,1305031462.027675,13.108759005262982,2
238,1305031462.059837,20.105194998905063,4
239,1305031462.091777,16.71900399378501,5
240,1305031462.127739,17.240209002920892,4
241,1305031462.159646,17.375228002492804,7
242,1305031462.191641,17.29837600578321,5
243,1305031462.227633,14.698168000904843,3
244,1305031462.259765,14.27507599873934,4
245,1305031462.291629,14.66440899821464,2
246,1305031462.32754,16.38217099389294,4
247,1305031462.359732,16.077225998742506,2
248,1305031462.391695,14.64537200081395,2
249,1305031462.427635,14.733743002580013,3
250,1305031462.459897,14.384242000232916,1
251,1305031462.492008,14.734650001628324,1
252,1305031462.52767,14.46637199842371,3
253,1305031462.559862,13.665667000168469,3
254,1305031462.591862,16.068799995991867,1
255,1305031462.627851,17.275728001550306,2
256,1305031462.65966,15.75979900371749,1
257,1305031462.692548,17.821191999246366,2
258,1305031462.727652,14.257871996960603,3
259,1305031462.759782,12.957202998222783,1
260,1305031462.791943,16.512596994289197,3
261,1305031462.827816,14.717206002387684,1
262,1305031462.859782,13.574148004408926,1
263,1305031462.891847,17.03646900568856,2
264,1305031462.927607,14.408112998353317,2
265,1305031462.959676,16.387226998631377,2
266,1305031462.99555,16.36498600419145,2
267,1305031463.027667,17.892746996949427,1
268,1305031463.05981,19.271248995210044,3
269,1305031463.095809,16.168597001524176,1
270,1305031463.12755,15.856967002036981,3
271,1305031463.159787,16.344263996870723,3
272,1305031463.195657,16.071799997007474,3
273,1305031463.227784,16.06655999785289,4
274,1305031463.260034,23.58814400213305,2
275,1305031463.295737,20.408361000590958,4
276,1305031463.327739,16.5633569995407,4
277,1305031463.35975,33.61599100026069,2
278,1305031463.39563,18.810526002198458,4
279,1305031463.427716,14.926130999810994,3
280,1305031463.459756,17.984487996727694,4
281,1305031463.495629,15.85322600294603,3
282,1305031463.52767,14.424093998968601,2
283,1305031463.559751,16.082337002444547,3
284,1305031463.5956,18.775618002109695,5
285,1305031463.627588,16.909894002310466,3
286,1305031463.659766,17.14269099466037,2
287,1305031463.69564,20.54256500559859,5
288,1305031463.727588,12.46812899626093,4
289,1305031463.759674,13.631147994601633,3
290,1305031463.795647,14.359963999595493,4
291,1305031463.827761,15.349948000221048,6
292,1305031463.85991,12.693499003944453,3
293,1305031463.895648,18.085951000102796,6
294,1305031463.927664,14.692983000713866,6
295,1305031463.95968,16.46715300012147,6
296,1305031463.995821,18.69576699391473,6
297,1305031464.027703,16.337115004716907,6
298,1305031464.059652,17.888413996843155,4
299,1305031464.095634,18.72158100013621,5
300,1305031464.127681,18.677323001611512,8
301,1305031464.159817,17.66287599457428,4
302,1305031464.195585,17.445580000639893,4
303,1305031464.227624,17.79411699681077,4
304,1305031464.259644,17.85287600068841,1
305,1305031464.295667,12.66677699459251,4
306,1305031464.327866,14.413926997804083,4
307,1305031464.359684,16.411819000495598,2
308,1305031464.395611,15.316280994738918,4
309,1305031464.427634,19.77654599613743,4
310,1305031464.459689,16.15791200310923,4
311,1305031464.495633,16.30539200414205,3
312,1305031464.527574,16.14796599460533,5
313,1305031464.559703,14.267835002101492,2
314,1305031464.595698,13.238943996839225,1
315,1305031464.627672,15.7815029961057,0
316,1305031464.659749,13.953296998806763,3
317,1305031464.695663,13.693148001038935,2
318,1305031464.727652,14.919187000487,3
319,1305031464.75974,14.666056995338295,4
320,1305031464.796021,12.947777002409566,2
321,1305031464.827759,16.751171002397314,1
322,1305031464.859654,13.964352998300456,0
323,1305031464.895817,14.226538005459588,1
324,1305031464.927799,16.162782005267218,4
325,1305031464.959763,16.439744998933747,4
326,1305031464.995687,15.24994699866511,3
327,1305031465.027823,12.483887003327254,4
328,1305031465.059749,15.803077003511135,2
329,1305031465.0957,14.594464002584573,0
330,1305031465.127664,14.346946001751348,2
331,1305031465.159842,12.746702996082604,2
332,1305031465.195564,16.49131900194334,1
333,1305031465.227907,14.733741998497862,1
334,1305031465.259807,16.56335600273451,2
335,1305031465.295623,17.008634997182526,4
336,1305031465.327674,13.618536999274511,2
337,1305031465.359948,12.316350002947729,2
338,1305031465.395586,13.345926003239583,3
339,1305031465.427697,15.066521002154332,6
340,1305031465.460125,13.096388996927999,3
341,1305031465.495703,15.975595997588243,4
342,1305031465.527622,15.170983999269083,7
343,1305031465.559812,15.843021996261086,4
344,1305031465.595599,16.613189000054263,4
345,1305031465.627688,16.641652000544127,5
346,1305031465.66006,16.759468002419453,7
347,1305031465.695668,16.070521996880416,7
348,1305031465.727682,13.397480994171929,5
349,1305031465.759766,12.902740003482904,7
350,1305031465.795937,15.499744004046079,10
351,1305031465.827996,15.550058000371791,7
352,1305031465.859861,13.57133399869781,4
353,1305031465.895494,14.807742001721635,5
354,1305031465.927495,13.166184995498043,4
355,1305031465.95971,14.379150001332164,2
356,1305031465.995753,16.757874996983446,5
357,1305031466.027644,17.630006004765164,7
358,1305031466.059757,17.10613400064176,6
359,1305031466.09584,16.31463400553912,6
360,1305031466.12764,13.0714069964597,8
361,1305031466.160428,12.529498999356292,4
362,1305031466.195833,13.734870997723192,2
363,1305031466.227951,14.44018599431729,2
364,1305031466.259815,15.035002004879061,8
365,1305031466.295737,14.373926998814568,3
366,1305031466.327702,14.122907996352296,3
367,1305031466.359829,16.70957799797179,3
368,1305031466.395784,14.864816999761388,6
369,1305031466.427819,15.696780996222515,7
370,1305031466.45979,18.25367299898062,5
371,1305031466.495809,17.696894996333867,7
372,1305031466.527538,13.84622300247429,5
373,1305031466.560353,12.954703001014423,3
374,1305031466.595936,16.827523002575617,3
375,1305031466.627549,13.06790600210661,5
376,1305031466.659688,14.243445002648514,7
377,1305031466.695822,14.942261994292494,6
378,1305031466.728074,14.418760998523794,5
379,1305031466.759637,15.90268899599323,7
380,1305031466.795604,16.22031899751164,6
381,1305031466.827879,16.15526300156489,6
382,1305031466.859665,16.35148599598324,7
383,1305031466.895694,13.579926002421416,2
384,1305031466.927756,13.471739999658894,5
385,1305031466.959728,13.56812900485238,8
386,1305031466.995712,17.313246004050598,9
387,1305031467.027843,14.97046500298893,8
388,1305031467.0597,14.864613003737759,8
389,1305031467.095687,14.701389998663217,9
390,1305031467.128974,15.003372995124664,6
391,1305031467.15966,18.279228002938908,6
392,1305031467.195663,15.465279997442849,5
393,1305031467.227704,15.646725005353801,5
394,1305031467.259694,18.19143199827522,6
395,1305031467.295846,13.418555994576309,6
396,1305031467.328008,14.432705000217538,6
397,1305031467.359654,14.365351999003906,5
398,1305031467.395756,13.171259000955615,6
399,1305031467.427783,14.340927002194803,6
400,1305031467.459692,15.069891000166535,7
401,1305031467.496058,12.942055000166874,6
402,1305031467.527663,15.217186999507248,6
403,1305031467.559763,16.976744998828508,6
404,1305031467.595989,16.029446996981278,7
405,1305031467.627532,16.465022003103513,6
406,1305031467.659626,15.157464993535541,7
407,1305031467.695886,15.38309500028845,5
408,1305031467.727535,14.33974200335797,6
409,1305031467.759907,13.969815998279955,7
410,1305031467.796075,17.063690000213683,7
411,1305031467.8278,14.851298001303803,8
412,1305031467.859729,15.279779996490106,5
413,1305031467.895947,14.135964003799018,8
414,1305031467.927754,14.1643339957227,9
415,1305031467.959826,17.042744999343995,6
416,1305031467.995754,18.35911799571477,6
417,1305031468.028107,14.392611999937799,5
418,1305031468.05985,14.049890000023879,4
419,1305031468.095867,16.61900399631122,7
420,1305031468.127816,13.513537000108045,6
421,1305031468.159864,14.68666800064966,6
422,1305031468.195985,13.9039080022485,5
423,1305031468.228158,16.13122500566533,6
424,1305031468.259754,16.02259599894751,5
425,1305031468.29583,22.47610400081612,6
426,1305031468.327847,18.886284000473097,7
427,1305031468.359787,17.845579997811,4
428,1305031468.39586,17.79380199877778,6
429,1305031468.428025,12.860627997724805,5
430,1305031468.459759,12.33681299345335,4
431,1305031468.495809,16.204633000597823,5
432,1305031468.527756,15.124500998354051,8
433,1305031468.559739,17.98765399871627,7
434,1305031468.595768,16.355726002075244,8
435,1305031468.627626,19.975527000497095,11
436,1305031468.659579,15.700187999755144,4
437,1305031468.695835,15.485742995224427,5
438,1305031468.727785,13.323425999260508,6
439,1305031468.759628,15.625521002220921,8
440,1305031468.795796,18.640118003531825,7
441,1305031468.829247,16.999079001834616,6
442,1305031468.859659,16.238910000538453,9
443,1305031468.895873,16.12768799532205,8
444,1305031468.928141,18.820803001290187,7
445,1305031468.959594,17.483634997915942,8
446,1305031468.995711,18.165023997426033,6
447,1305031469.027699,15.674483998736832,5
448,1305031469.059832,16.537356001208536,4
449,1305031469.095723,15.86383599351393,4
450,1305031469.127679,12.944627997057978,4
451,1305031469.159703,12.969276998774149,3
452,1305031469.19554,15.396280999993905,4
453,1305031469.227754,18.10611700057052,7
454,1305031469.259586,16.09615099732764,4
455,1305031469.296754,19.344358996022493,7
456,1305031469.327618,19.184934004442766,5
457,1305031469.359592,17.0468560027075,6
458,1305031469.395695,16.512391994183417,3
459,1305031469.427651,13.579036996816285,4
460,1305031469.459668,16.777967000962235,7
461,1305031469.495744,16.19874400057597,7
462,1305031469.527622,19.35635900008492,7
463,1305031469.559645,18.66450700617861,4
464,1305031469.595755,18.13495000533294,2
465,1305031469.627752,17.018837002979126,3
466,1305031469.65959,17.793079001421575,7
467,1305031469.695613,14.432242001930717,3
468,1305031469.727679,16.1112440036959,4
469,1305031469.759599,16.122596003697254,3
470,1305031469.795621,15.821984001377132,4
471,1305031469.827526,16.10189200437162,3
472,1305031469.859574,15.756651002448052,3
473,1305031469.895755,16.194965995964594,4
474,1305031469.927854,15.026445995317772,2
475,1305031469.959805,15.388687002996448,2
476,1305031469.995551,17.180135000671726,2
477,1305031470.027694,16.046169999754056,2
478,1305031470.059638,13.704445002076682,3
479,1305031470.095944,16.87883799604606,3
480,1305031470.127633,16.06170699960785,1
481,1305031470.159626,17.414226997061633,3
482,1305031470.196092,15.52681700559333,3
483,1305031470.227618,14.908835000824183,1
484,1305031470.259965,19.257452004239894,1
485,1305031470.295718,15.882298997894395,4
486,1305031470.327644,17.568727998877876,3
487,1305031470.359624,16.670985998644028,3
488,1305031470.395823,18.12598799733678,3
489,1305031470.427641,18.12780200270936,6
490,1305031470.459721,15.953984999214299,4
491,1305031470.495686,16.147891998116393,4
492,1305031470.527689,14.695612000650726,2
493,1305031470.559677,16.705319001630414,3
494,1305031470.59576,16.816615003335755,4
495,1305031470.627729,14.93181599653326,3
496,1305031470.65969,16.91978199960431,3
497,1305031470.69563,14.017999994393904,1
498,1305031470.727654,14.360740999109112,2
499,1305031470.759682,16.76776299427729,1
500,1305031470.795615,19.917304001864977,1
501,1305031470.827831,18.30896900355583,3
502,1305031470.859645,15.882872998190578,2
503,1305031470.895722,16.79804099694593,2
504,1305031470.927684,12.091163996956311,0
505,1305031470.959647,13.870036993466783,0
506,1305031470.995996,13.030721005634405,1
507,1305031471.027644,15.871169001911767,0
508,1305031471.059636,12.870129001385067,0
509,1305031471.095777,15.271593998477329,1
510,1305031471.127663,15.459558002476115,2
511,1305031471.159649,17.12918900011573,2
512,1305031471.195703,15.46727999811992,3
513,1305031471.227569,13.517906998458784,4
514,1305031471.259722,14.485870997305028,3
515,1305031471.296068,13.670667001861148,2
516,1305031471.327642,14.743056999577675,5
517,1305031471.359615,15.873835996899288,8
518,1305031471.39573,16.39726300345501,4
519,1305031471.427704,14.750148999155499,5
520,1305031471.459647,16.65872600278817,6
521,1305031471.496491,13.768056000117213,5
522,1305031471.527624,13.713739994273055,5
523,1305031471.559671,15.04688999557402,4
524,1305031471.595702,14.38170499750413,5
525,1305031471.627621,15.231317003781442,6
526,1305031471.659642,13.886369997635484,6
527,1305031471.695609,13.716184002987575,5
528,1305031471.727501,16.250502994807903,6
529,1305031471.759702,15.122889999474864,5
530,1305031471.795801,14.157147998048458,6
531,1305031471.827639,12.680831998295616,3
532,1305031471.859665,14.831909000349697,4
533,1305031471.895604,15.122465003514662,2
534,1305031471.927651,14.56677899841452,2
535,1305031471.959643,14.329038000141736,5
536,1305031471.995573,13.273629003379028,2
537,1305031472.027638,13.221203000284731,2
538,1305031472.059668,13.750092999543995,4
539,1305031472.095601,15.438187001564074,6
540,1305031472.127594,14.555296998878475,2
541,1305031472.159645,16.615817999991123,5
542,1305031472.195682,13.471685000695288,3
543,1305031472.227626,15.78957599849673,3
544,1305031472.26384,15.779372995893937,3
545,1305031472.295671,14.492760004941374,3
546,1305031472.327678,16.109465999761596,3
547,1305031472.363577,16.69707700057188,7
548,1305031472.395599,13.532943004975095,4
549,1305031472.427686,14.380315005837474,6
550,1305031472.463603,16.482781997183338,5
551,1305031472.495626,15.177631001279224,4
552,1305031472.527625,12.532849003036972,4
553,1305031472.563587,16.312318002746906,1
554,1305031472.595675,13.68496299983235,4
555,1305031472.627701,13.6191659985343,5
556,1305031472.663575,19.018895000044722,4
557,1305031472.695755,19.14932199724717,4
558,1305031472.727628,22.325122998154256,4
559,1305031472.763578,19.48611799889477,4
560,1305031472.79564,23.179937998065725,4
561,1305031472.827627,16.254744004982058,5
562,1305031472.863598,15.541298998869024,4
563,1305031472.895713,14.50705699971877,4
564,1305031472.927685,15.363389997219201,6
565,1305031472.963756,13.234647005447187,4
566,1305031472.995704,15.05918700422626,6
567,1305031473.027638,16.428299000835977,6
568,1305031473.063684,15.286019995983224,5
569,1305031473.095695,18.09367199894041,6
570,1305031473.127744,15.755371998238843,5
571,1305031473.16706,15.6745209969813,7
572,1305031473.196069,21.06432399887126,6
