frame,ate_error_m,timestamp
120,0.8985190373009193,12.44411
121,0.8758460560674496,12.54767
122,0.8654583042522911,12.65107
123,0.8578078343597646,12.75469
124,0.8509203758581003,12.85806
125,0.8402474719423803,12.96167
126,0.8192328985103648,13.0652
127,0.7960926335396517,13.16877
128,0.7765726131676859,13.27235
129,0.7688753270801052,13.37588
130,0.7637188170285948,13.4795
131,0.761938317726168,13.58311
132,0.7576781156187324,13.68672
133,0.7512883128908739,13.79034
134,0.7463703544605955,13.89395
135,0.7393551481423524,13.99767
136,0.732748761305353,14.1013
137,0.7268571380868284,14.20492
138,0.7232840910035371,14.30854
139,0.7150979707743013,14.41227
140,0.7149170977770525,14.51589
141,0.7147070282621577,14.61968
142,0.7142255841498408,14.72326
143,0.7075085265974791,14.82686
144,0.703055876176073,14.93048
145,0.6984559659222999,15.0341
146,0.6895452712842086,15.13784
147,0.6825870359610816,15.24145
148,0.6733783340759584,15.34508
149,0.6704920002354331,15.44881
150,0.6699441136477059,15.55255
151,0.6692754386424737,15.65617
152,0.66617660023483,15.7599
153,0.6651365509345039,15.86364
154,0.6718217699502043,15.96739
155,0.6764586888396216,16.07102
156,0.6855715802598599,16.17474
157,0.6961724405207549,16.27845
158,0.6961205987182524,16.38209
159,0.6917655512671599,16.48571
160,0.6905372869775459,16.58933
161,0.6834990757104166,16.69309
162,0.681710334462388,16.79668
163,0.6841373426240964,16.90043
164,0.6878218511749866,17.00419
165,0.692744549015934,17.1079
166,0.6973493843845984,17.21165
167,0.7047902248342458,17.31539
168,0.7087307860873895,17.41915
169,0.7072275450469195,17.52287
170,0.709243181170578,17.62648
171,0.7087832107548068,17.73022
172,0.7056745953308395,17.83384
173,0.701852533856653,17.93746
174,0.6991205714360488,18.0412
175,0.6910302882786473,18.14482
176,0.6868616888145547,18.24855
177,0.6796704563112694,18.35217
178,0.674540085146715,18.45593
179,0.6690418960135024,18.55957
180,0.6621759107311102,18.66326
181,0.6529430992062771,18.76688
182,0.6419871650744648,18.87049
183,0.6294124035140087,18.97411
184,0.6194872581995627,19.07772
185,0.6096476259535735,19.18141
186,0.5993882241425547,19.28502
187,0.5903492834089089,19.38868
188,0.5805279949229155,19.49224
189,0.5681469225839528,19.5958
190,0.5590237901847779,19.69941
191,0.5485736809706963,19.80291
192,0.5335956603495737,19.90652
193,0.520998008231174,20.01002
194,0.5226376511812258,20.1135
195,0.5104317637325856,20.21714
196,0.49372059460963136,20.32061
197,0.4857296485162287,20.4241
198,0.46831476380237513,20.52747
199,0.4545753084001206,20.63096
200,0.4516727157007305,20.73444
201,0.4443919168246891,20.83796
202,0.44443276261256476,20.94151
203,0.45815668651222474,21.04502
204,0.4540156264953333,21.14837
205,0.47004304598375174,21.2519
206,0.47427167303573403,21.35544
207,0.49167587224030457,21.459
208,0.5278821445566445,21.56272
209,0.5364694983133567,21.66636
210,0.5478234080750944,21.7701
211,0.5733635155437256,21.87395
212,0.5856317480101161,21.97771
213,0.596049239435727,22.08144
214,0.6037524774116401,22.18531
215,0.589066917492334,22.28917
216,0.5962606245123361,22.39317
217,0.5959510431951472,22.49716
218,0.6052991943571393,22.60129
219,0.6178669333342025,22.70551
220,0.6166489144219058,22.80964
221,0.6172117097866631,22.91366
222,0.6157128303450097,23.01761
223,0.6238853142612334,23.12172
224,0.6263117510676981,23.22571
225,0.6225321821261313,23.3297
226,0.617264470660887,23.4336
227,0.6127597684024951,23.53756
228,0.5960739311676762,23.64143
229,0.5882195736966666,23.74519
230,0.582493361694653,23.84899
231,0.5737147470053567,23.95265
232,0.5579506232935404,24.05642
233,0.540011988131591,24.16001
234,0.528803512903411,24.26396
235,0.5104354774967598,24.36727
236,0.4971630594774151,24.471
237,0.49208417808059046,24.57456
238,0.49100525780051035,24.6781
239,0.4915023548249394,24.78183
240,0.4824533992776215,24.88547
241,0.4768937061684305,24.98913
242,0.4751240126818346,25.09267
243,0.47991718341090456,25.19632
244,0.4858010974773986,25.2999
245,0.48905781031896073,25.40364
246,0.4973373955909516,25.50725
247,0.496681526001996,25.61088
248,0.48042914587330315,25.71463
249,0.47154136279824194,25.81822
250,0.45894781381794786,25.92198
251,0.4447956020380534,26.02568
252,0.4396096816854164,26.12923
253,0.44135715437041095,26.23299
254,0.4421892504446398,26.33655
255,0.445328778022732,26.44034
256,0.44156961209885065,26.54405
257,0.44879353613947826,26.64767
258,0.437531808762362,26.75126
259,0.42764455196022905,26.85488
260,0.4068629751210968,26.9585
261,0.3866276509059225,27.06223
262,0.3757324133387266,27.16587
263,0.35932864913682816,27.26947
264,0.36189416015666676,27.37323
265,0.37716957203165713,27.47687
266,0.39354836868836035,27.58044
267,0.41581480145148886,27.68407
268,0.42411574706339417,27.7877
269,0.4064428240005079,27.89128
270,0.3821157575289091,27.9951
271,0.37353275164013267,28.09865
272,0.39694889956549667,28.20228
273,0.42942274087648,28.30587
274,0.42200979440451836,28.40963
275,0.407726082252823,28.51323
276,0.39399715352724324,28.61684
277,0.3752616003650434,28.72228
278,0.36852783567399106,28.82422
279,0.37682151234433614,28.92794
280,0.3816822864500236,29.03156
281,0.38772996896084544,29.1353
282,0.3928316575561441,29.23891
283,0.3942372946258855,29.34253
284,0.38787064644468766,29.44614
285,0.3811511006223967,29.54976
286,0.37797448746523976,29.65342
287,0.36233595679920033,29.75712
288,0.3392381928836375,29.86088
289,0.32823774785305065,29.96462
290,0.32798210502397085,30.06821
291,0.33058592113188384,30.172
292,0.3383408897485156,30.2757
293,0.33512708566632615,30.37931
294,0.33436186304903714,30.48305
295,0.33774615628816557,30.58667
296,0.33645943811561296,30.6904
297,0.339478828138613,30.79405
298,0.3313681549884478,30.89764
299,0.3259842556898608,31.00138
300,0.31860162924417174,31.10501
301,0.3103238640144361,31.20861
302,0.3058955503764254,31.31235
303,0.3082865970067497,31.4162
304,0.30207597389885993,31.52006
305,0.3052211431793077,31.62342
306,0.3049768088179198,31.72694
307,0.30247978914114043,31.83069
308,0.2958871830216711,31.9343
309,0.28276988087541455,32.03804
310,0.2806637252638972,32.14165
311,0.26451513036664104,32.24526
312,0.24916982232558788,32.34888
313,0.2390324526340308,32.45266
314,0.22815585482215728,32.55624
315,0.22257516682570605,32.65998
316,0.21734230681401395,32.76373
317,0.20474916830089526,32.86747
318,0.20362688608236337,32.9712
319,0.21985737492280755,33.07483
320,0.20271769198401032,33.17856
321,0.18776008687519538,33.28231
322,0.17821483081385525,33.38603
323,0.1697371683673891,33.48978
324,0.16823637408969355,33.59356
325,0.1746869529460412,33.69713
326,0.1967656282900676,33.80087
327,0.217665099811831,33.90461
328,0.21798694188269824,34.00835
329,0.21515026108665133,34.11209
330,0.21456845248346623,34.21584
331,0.21542259675856337,34.31957
332,0.22117865152204733,34.42334
333,0.22315918669166385,34.52694
334,0.22394392660499438,34.63067
335,0.22972341995596973,34.7343
336,0.22372828243501072,34.8379
337,0.20756605578788997,34.94152
338,0.20333314622417487,35.04526
339,0.20717130786497598,35.14887
340,0.21181519797812343,35.25251
341,0.21356156083775332,35.35623
342,0.21377363424413864,35.45985
343,0.2186069316900403,35.56362
344,0.22081724003134542,35.6672
345,0.2164573540611421,35.77094
346,0.22350032138624015,35.87468
347,0.1831796100494413,35.9783
348,0.1888225880413312,36.08208
349,0.221003680575662,36.18578
350,0.26158197057425486,36.2895
351,0.2923113341315328,36.39322
352,0.30621361261097874,36.49688
353,0.3032461500604373,36.60049
354,0.2763227219139633,36.70436
355,0.2456493688099279,36.80799
356,0.21120689873169193,36.91177
357,0.17920696544652104,37.01548
358,0.15246391393544104,37.11906
359,0.13565365493002776,37.22281
360,0.1368310350129375,37.32643
361,0.16598891548005953,37.43016
362,0.2232457921600538,37.53378
363,0.2310025343357018,37.63739
364,0.23462253442544884,37.74103
365,0.2313416557120478,37.84475
366,0.22143638772117538,37.94836
367,0.21189659437153566,38.05231
368,0.20510546034162752,38.15572
369,0.20167570047120664,38.25967
370,0.20091562647532468,38.36294
371,0.2121142799079743,38.46657
372,0.22016603191410136,38.57023
373,0.2248914533470514,38.67381
374,0.2259397890834284,38.77746
375,0.22872791993499667,38.88106
376,0.24798294618207975,38.98472
377,0.27268549005258946,39.0883
378,0.2832863513172999,39.19202
379,0.2920027660488986,39.29572
380,0.2989980278441702,39.39932
381,0.2972527187977955,39.50298
382,0.25075034976901933,39.60673
383,0.20106684420768453,39.71039
384,0.1839780961982116,39.81416
385,0.17478710576206405,39.91781
386,0.1663998651287483,40.02144
387,0.16241574315753918,40.12518
388,0.15899150984806062,40.22896
389,0.16407445452910538,40.33256
390,0.17607969061154655,40.43627
391,0.18106716516391202,40.54
392,0.18336128477444757,40.64362
393,0.181724441183915,40.74735
394,0.1839280031886227,40.85098
395,0.19008663571769346,40.95472
396,0.20443402630944627,41.05845
397,0.22396696770536106,41.16209
398,0.2370627866328103,41.26581
399,0.23982346410865538,41.37036
400,0.23341465781019602,41.47327
401,0.23083339066868636,41.57679
402,0.2249429219762983,41.68052
403,0.21970293554050907,41.78426
404,0.2203598788088527,41.88768
405,0.2225877181265783,41.9914
406,0.22169897537391814,42.0948
407,0.21833369537382738,42.19826
408,0.22474789206879242,42.30184
409,0.22430696447671353,42.40533
410,0.2168833502259637,42.50885
411,0.2057072664134093,42.61235
412,0.19319590413399657,42.71582
413,0.1942344202195368,42.81932
414,0.18280389815059006,42.92265
415,0.1914568758269008,43.02619
416,0.20981597611137862,43.12965
417,0.2280611930378397,43.23303
418,0.23358105562790255,43.33652
419,0.2203488161078182,43.44005
420,0.20606662643510062,43.5435
421,0.20198723073504124,43.64715
422,0.17855222683465719,43.75071
423,0.16809665206044536,43.85435
424,0.15123234543501526,43.95796
425,0.11349342464711858,44.06168
426,0.12264317180127861,44.16542
427,0.13775125541489655,44.26891
428,0.12951179464246024,44.37274
429,0.14524504765346563,44.47627
430,0.12999051873103412,44.58003
431,0.13861592949566698,44.68375
432,0.15172884232415054,44.78749
433,0.14350558282786444,44.89136
434,0.1535282106532706,44.99509
435,0.1660345505924055,45.09896
436,0.16675474429918782,45.20336
437,0.18128686474963374,45.30693
438,0.19999824093984092,45.41068
439,0.225342396802093,45.51485
440,0.24689887016199585,45.61856
441,0.26829905136559307,45.72254
442,0.295513663265395,45.82651
443,0.32709568223141183,45.93051
444,0.3584201685379514,46.03457
445,0.38798961942827465,46.13842
446,0.41441118091590257,46.24242
447,0.43783003050092334,46.34635
448,0.4569653268281984,46.45021
449,0.46710626951175915,46.5541
450,0.4713216160270506,46.65781
451,0.4899682357314057,46.76168
452,0.5167482801904605,46.86542
453,0.5534550683211952,46.96918
454,0.5894437532829405,47.0729
455,0.6242930238673924,47.17665
456,0.666178428494541,47.28039
457,0.7021533091432983,47.38412
458,0.7444949227385461,47.48774
459,0.7795573516493803,47.59151
460,0.8209652971209048,47.69509
461,0.8620688118480542,47.79871
462,0.9030043486038046,47.90233
463,0.9386111811415435,48.00607
464,0.9655057659937305,48.10968
465,0.9824030172344786,48.21388
466,0.9881666568048727,48.31691
467,0.99137557030929,48.42053
468,0.9805074891132476,48.52414
469,0.958218295706499,48.62778
470,0.9411930579327239,48.7314
471,0.9166649090902899,48.83536
472,0.8936369015771468,48.93873
473,0.8656007259749654,49.04259
474,0.8380541584830462,49.14609
475,0.7939944073883479,49.24983
476,0.754178800434059,49.35385
477,0.709739140608371,49.45761
478,0.6538439056556032,49.56095
479,0.6115008461217873,49.66469
480,0.5696964093368105,49.76834
481,0.5379615202367894,49.87203
482,0.5117220167016183,49.97576
483,0.4937741355264047,50.07937
484,0.46582869817533035,50.18313
485,0.43406806960137456,50.28673
486,0.4069428990855566,50.39036
487,0.38976539701863305,50.4941
488,0.36642550796324286,50.5977
489,0.34576059722310376,50.70131
490,0.32169664026937317,50.80505
491,0.29342954340482325,50.90867
492,0.2683656867773273,51.01241
493,0.24691862744798748,51.11603
494,0.23442464180860725,51.21964
495,0.21749416963270773,51.32338
496,0.20714708263661658,51.42712
497,0.20173065715468277,51.53076
498,0.18945461005665049,51.63435
499,0.17857279267340279,51.7381
500,0.16577956759429746,51.84186
501,0.14904973385225845,51.94545
502,0.13129444799834686,52.04919
503,0.11612718402594975,52.15294
504,0.10780158271397974,52.25655
505,0.10596632247363548,52.36031
506,0.10658796632851347,52.46393
507,0.11078868309946632,52.56765
508,0.1162338853896447,52.67139
509,0.12387542352835208,52.775
510,0.13120583228645175,52.87863
511,0.1411325985447185,52.98236
512,0.14715230614772135,53.08597
513,0.16399699086792954,53.18958
514,0.16957664607825484,53.29322
515,0.17289746313053037,53.39694
516,0.1788818781436141,53.50056
517,0.18220503724518886,53.60433
518,0.18799018216720445,53.70791
519,0.1849257603193147,53.81153
520,0.19113332716869463,53.91514
521,0.19448680758092785,54.01891
522,0.19979141926015992,54.12251
523,0.2065586906707972,54.22614
524,0.2121017468640324,54.32988
525,0.21571702599642473,54.4336
526,0.2222909472796823,54.53721
527,0.22162238734613285,54.64083
528,0.2206100609898079,54.74446
529,0.2213797183462416,54.84806
530,0.22187642004324332,54.9517
531,0.22496372690162716,55.05543
532,0.22742658614471267,55.15903
533,0.234431957860928,55.26265
534,0.23838238019485136,55.36639
535,0.23717395795278265,55.47002
536,0.239166347748125,55.57375
537,0.23666441449046907,55.67736
538,0.2408261184572259,55.78097
539,0.24019935922845537,55.88459
540,0.2384778811447468,55.98835
541,0.2371665334782136,56.09196
542,0.2361967290867316,56.1956
543,0.23607064747733672,56.2992
544,0.2381209169187237,56.40279
545,0.24044476509021787,56.50645
546,0.24597487300154114,56.61004
547,0.24956871922894067,56.71364
548,0.24833148586199835,56.81726
549,0.24843862384169174,56.921
550,0.2543544564678796,57.02463
551,0.2589111473858286,57.12823
552,0.2598958786419372,57.23197
553,0.26310436582972907,57.33574
554,0.2654122666341836,57.43933
555,0.26896454444405976,57.54296
556,0.27397935399249623,57.64657
557,0.2793933056152341,57.75039
558,0.28960019209312515,57.85397
559,0.30129393894475454,57.95768
560,0.3112887398295504,58.06127
561,0.31781466510949646,58.16491
562,0.32672908225584035,58.26862
563,0.33350267611069145,58.37224
564,0.3441750818647522,58.47598
565,0.3551754165430578,58.57959
566,0.37072663179049026,58.68335
567,0.3896654674331692,58.78695
568,0.41233029875918803,58.89071
569,0.4377049854588548,58.99431
570,0.4606215438609379,59.09808
571,0.47837331370376296,59.20179
572,0.5043413123484862,59.30542
573,0.5351607421028108,59.40914
574,0.5607477733193086,59.5131
575,0.5846866489587309,59.61675
576,0.6103316601209109,59.7205
577,0.6167372750694066,59.82423
578,0.6195006315318495,59.9281
579,0.6310084878602843,60.03212
580,0.6464079769954928,60.13578
581,0.6646029593139413,60.23977
582,0.6801735433625528,60.3433
583,0.6875265888882943,60.44719
584,0.6679575158248126,60.551
585,0.6690629074450651,60.65478
586,0.641857999764036,60.75861
587,0.6388268969814345,60.86228
588,0.638467080395804,60.966
589,0.6130089426049923,61.06963
590,0.6006800733077031,61.17327
591,0.5729461081415075,61.27685
592,0.5162006665240287,61.38046
593,0.4711798695824627,61.48395
594,0.4171703140303456,61.58757
595,0.3812200915552714,61.69106
596,0.34589137646598694,61.79455
597,0.30140073088043934,61.8979
598,0.27806543399616873,62.00274
599,0.23905748506743757,62.10479
600,0.20072947261466387,62.20813
601,0.16728235180214443,62.3115
602,0.13890768584525517,62.41486
603,0.11700158924231654,62.51823
604,0.10175576981304221,62.62174
605,0.09399935803427921,62.72522
606,0.08639345581917315,62.8287
607,0.08246760270059855,62.9322
608,0.07777333342521674,63.03581
609,0.07382532210548795,63.13942
610,0.06745004223814148,63.24292
611,0.0630736569838455,63.34653
612,0.05833428063203231,63.45015
613,0.06220611785749709,63.55389
614,0.0692015429996295,63.6575
615,0.07771585233730363,63.76125
616,0.08719733851392678,63.86499
617,0.08860656770022043,63.96862
618,0.09620770881202344,64.07222
619,0.1005460561594558,64.17597
620,0.1039375605311368,64.27962
621,0.11268273309690445,64.38318
622,0.1220769548098233,64.48693
623,0.14099461079906564,64.59071
624,0.15734444085022437,64.6943
625,0.16911188404999467,64.79794
626,0.18625196795918644,64.90164
627,0.1929564345927609,65.00534
628,0.19412478077755682,65.10899
629,0.1906255517151576,65.21283
630,0.18592016701589614,65.31622
631,0.1849408494199341,65.41985
632,0.18343062639251587,65.52362
633,0.18946194429813956,65.62711
634,0.20156333006513003,65.73079
635,0.21614766226031923,65.83443
636,0.2212720710775694,65.93804
637,0.22456486919106902,66.04166
638,0.22336178064518072,66.14527
639,0.23153340858132254,66.24894
640,0.24281415196316192,66.35263
641,0.2562868063903021,66.45624
642,0.27139168319342,66.55986
643,0.28537102458201885,66.66359
644,0.28894715613532407,66.76724
645,0.2979882508530207,66.87096
646,0.30289812698949714,66.97457
647,0.31169900498363023,67.07831
648,0.3218937035856303,67.18193
649,0.3318262707254623,67.28567
650,0.3424474785796152,67.38928
651,0.3516575677071056,67.49297
652,0.35884850770437615,67.59663
653,0.366011107036497,67.70027
654,0.38291431234303436,67.8039
655,0.4021311844369554,67.90759
656,0.415105566686934,68.01129
657,0.42696695831300724,68.11497
658,0.43838175421537096,68.21865
659,0.4536442484167357,68.32222
660,0.47024785216546255,68.42594
661,0.482425439429449,68.52959
662,0.502926932836678,68.63317
663,0.5181193144763958,68.73691
664,0.535447305752577,68.84053
665,0.5516121031135643,68.94427
666,0.5641931886797201,69.04789
667,0.5769724750077244,69.15162
668,0.586877458558019,69.25532
669,0.5910708741184295,69.359
670,0.5992061063987032,69.46264
671,0.6014357849862064,69.56633
672,0.6025688401404254,69.66995
673,0.6037461120528481,69.77371
674,0.617717450342019,69.8773
675,0.6302933502535784,69.98093
676,0.6473267885576922,70.08466
677,0.6606561645383356,70.1884
678,0.6754578599818545,70.29203
679,0.6896319661686131,70.39563
680,0.6967044668517651,70.49937
681,0.7076254566589792,70.60299
682,0.7133819547349053,70.70661
683,0.7262266576558746,70.81037
684,0.7410674006238056,70.91396
685,0.7589257280129825,71.0176
686,0.7779105653465682,71.1212
687,0.7947809717705282,71.22482
688,0.8097830282584861,71.32843
689,0.8291226767593046,71.43216
690,0.8373456514978905,71.53585
691,0.8486034546804311,71.6394
692,0.8598474540562596,71.74301
693,0.8753458116084496,71.84665
694,0.8861129089004177,71.95025
695,0.8933114035767498,72.05392
696,0.9057569903953591,72.15749
697,0.9157492415879034,72.26124
698,0.9249200418995275,72.36483
699,0.9326209679331384,72.46845
700,0.9406334750970027,72.57206
701,0.9496246837980091,72.67572
702,0.9653773119444747,72.77944
703,0.9753960329792808,72.88304
704,0.9823329585360879,72.98677
705,0.9920996341087538,73.09051
706,0.9968149614421514,73.19419
707,1.0052085634196675,73.29787
708,1.0116253719855846,73.40149
709,1.0112271497324519,73.50511
710,1.0134279648060696,73.6089
711,1.0155914632320873,73.71256
712,1.0130415506975115,73.81614
713,1.0112586441246114,73.91984
714,1.0044083509088517,74.02343
715,1.0001254825773171,74.12717
716,0.9989220711520411,74.23088
717,0.99093351622452,74.3344
718,0.986365947006689,74.43803
719,0.9922719970896068,74.54165
720,0.997565370637854,74.64526
721,0.9985096638924238,74.74886
722,0.9991040022823096,74.85254
723,0.9975896439961845,74.95596
724,0.9967800775907196,75.05961
725,0.9939219286926769,75.16308
726,0.9925550300677849,75.26665
727,0.9994085526615416,75.37005
728,1.0074275775600579,75.47354
729,1.011266091908397,75.57707
730,1.0273061135524468,75.68041
731,1.049398564480117,75.78377
732,1.0392771495922006,75.88728
733,1.0667921236126694,75.99062
734,1.0913272090042354,76.09411
735,1.0705469289742697,76.1976
736,1.1123837471386717,76.30097
737,1.160622779309057,76.40446
738,1.1507343029798738,76.50795
739,1.2002788475452097,76.61134
740,1.242334984227361,76.71482
741,1.2097355940353864,76.81844
742,1.238251454187705,76.92199
743,1.1916984372384598,77.02553
744,1.2134969123824928,77.12902
745,1.2321081443678412,77.23263
746,1.1593308408664251,77.33625
747,1.1698962686917482,77.43986
748,1.1701392252653975,77.54357
749,1.1033864243446292,77.64709
750,1.111817511276729,77.75084
751,1.1140577139721775,77.8547
752,1.07166175767304,77.95859
753,1.0879105907040663,78.06256
754,1.0940350839646982,78.16657
755,1.1310930140699735,78.27066
756,1.1735045025656174,78.37479
757,1.2129770647685778,78.47901
758,1.2468501450172764,78.58315
759,1.2787425600029905,78.68737
760,1.3018189781114935,78.79149
761,1.3190512543166772,78.89561
762,1.3231674785898204,78.99975
763,1.3137770052018498,79.10361
764,1.2963428420972434,79.20755
765,1.2701864934695237,79.31138
766,1.2414175151763729,79.41518
767,1.2092896764222543,79.51897
768,1.172538953686867,79.62267
769,1.1323582493042905,79.7264
770,1.0968994792419318,79.83015
771,1.0597712182256278,79.93387
772,1.0242668094195808,80.0375
773,0.9917810070470143,80.14127
774,0.9590299241631532,80.24485
775,0.9218261151415745,80.3485
776,0.88784127973988,80.45221
777,0.860599194374637,80.55583
778,0.8452602620348587,80.65945
779,0.8317460518465009,80.76319
780,0.822884423660624,80.8668
781,0.8057338585197062,80.97042
782,0.7902567532125564,81.07409
783,0.7809396292767492,81.17767
784,0.7707400414141592,81.28139
785,0.7675973325215438,81.38503
786,0.76477165961809,81.48862
787,0.7655825855012813,81.59223
788,0.7704973106868577,81.69585
789,0.7802367123459066,81.79947
790,0.799535581164774,81.90308
791,0.8161919089860609,82.0067
792,0.8381226909535218,82.11032
793,0.8581122128708669,82.21407
794,0.8734429067655876,82.31767
795,0.8903050918019809,82.42141
796,0.9031409869536798,82.52502
797,0.9172852911108986,82.62878
798,0.9303190649128474,82.73238
799,0.9516109743267257,82.83614
800,0.9726704142663621,82.93973
801,0.9928590779633593,83.0435
802,1.012516077248411,83.14722
803,1.037784103758952,83.25097
804,1.0512134316044517,83.35457
805,1.0633110922893687,83.45819
806,1.0782402708342969,83.56198
807,1.0971426824122736,83.66555
808,1.1079000884065866,83.76938
809,1.11666555286898,83.87292
810,1.127393816538308,83.97671
811,1.1339384244880066,84.08013
812,1.1383600172239117,84.18375
813,1.1363263648168926,84.2876
814,1.135841738067139,84.39116
815,1.136173347713713,84.49476
816,1.1390241592945092,84.59848
817,1.1395496504489238,84.70212
818,1.1400512943279355,84.80571
819,1.1465281815568364,84.90931
820,1.1478534769089512,85.01296
821,1.1468416303591655,85.1167
822,1.1489372247496146,85.22027
823,1.1440315404727681,85.32408
824,1.1381318660010247,85.42775
825,1.1332364360502585,85.53134
826,1.1287835216702335,85.63501
827,1.1260659295190076,85.73867
828,1.1225094865494654,85.84251
829,1.115743336000827,85.94605
830,1.1080221667085715,86.04958
831,1.1027163304602356,86.15319
832,1.0996429979089037,86.25768
833,1.0938065999423128,86.36051
834,1.0934808607413562,86.46418
835,1.0958681877117893,86.56778
836,1.1009270431197662,86.67155
837,1.1035516460700108,86.77514
838,1.1127138645471035,86.87889
839,1.1216839689181357,86.98251
840,1.1306896746746569,87.08625
841,1.145605072121565,87.19018
842,1.151365404639705,87.29364
843,1.1541600165373314,87.39722
844,1.1591144449804713,87.50104
845,1.1728600038650305,87.60456
846,1.177624481447176,87.70832
847,1.177675139161283,87.81198
848,1.17802416006508,87.91565
849,1.1807214290397405,88.01928
850,1.1919876366235644,88.12303
851,1.1993979322283008,88.22662
852,1.1978375248667605,88.33046
853,1.1970541793196297,88.43433
854,1.1965892894268166,88.53778
855,1.1946843532706846,88.6414
856,1.1854117685523402,88.74508
857,1.1834164803091267,88.84889
858,1.173845416401675,88.95255
859,1.1670286528980949,89.05617
860,1.1766188333863663,89.15979
861,1.1862043468575574,89.26354
862,1.1873144786352106,89.36714
863,1.1859904650072188,89.47088
864,1.1742049917541164,89.57449
865,1.1649895751893122,89.67823
866,1.1604202628582803,89.78198
867,1.1581896823323758,89.88559
868,1.1551273523599879,89.98935
869,1.1530983096679885,90.09295
870,1.1476851688773997,90.19671
871,1.1566625373479804,90.30045
872,1.167579311592644,90.40405
873,1.1671781067798825,90.50779
874,1.1562785593277929,90.6114
875,1.134339828014484,90.71514
876,1.1077752726457482,90.81876
877,1.0792403716821917,90.92238
878,1.0695501967693999,91.02598
