frame,ate_error_m,timestamp
76,0.9495586274630331,7.878754
77,0.950647875599326,7.982493
78,0.9434137942688916,8.086111
79,0.9390860301458204,8.189849
80,0.9379387831843081,8.29347
81,0.9339908156883113,8.397102
82,0.927926547007301,8.500847
83,0.9318167030203659,8.604438
84,0.9349495911391973,8.708175
85,0.9354403307713385,8.811795
86,0.9466872403313568,8.915403
87,0.9448864749911123,9.019162
88,0.9456090551803029,9.12289
89,0.9477268811260158,9.226512
90,0.9465636917525522,9.330247
91,0.9517027010523867,9.433986
92,0.955919534896669,9.537749
93,0.9605699984214626,9.641587
94,0.959980878052389,9.745342
95,0.9733665072813955,9.849229
96,0.9781722524270896,9.953059
97,0.9831543244200185,10.05693
98,0.9794532011184013,10.16083
99,0.9887256183776468,10.26466
100,0.991113824571581,10.36867
101,0.9938005178038747,10.47264
102,0.9616118910131279,10.57663
103,0.9602107099732642,10.68062
104,0.9742812290104148,10.78461
105,0.9594616132799816,10.88875
106,0.957512011133206,10.99272
107,0.9699271929612736,11.09659
108,0.9666336695454464,11.20057
109,0.987519510349772,11.30431
110,0.9645536126663731,11.40818
111,0.9536748099360095,11.51192
112,0.9603390484743388,11.61553
113,0.9563322876653155,11.71927
114,0.9553605425112852,11.82277
115,0.95051524665066,11.92638
116,0.9323939875736077,12.03
117,0.9241360444510882,12.13361
118,0.9192021164180721,12.2371
119,0.9193067458386641,12.3406
120,0.9129113822780126,12.44411
121,0.9123599499337143,12.54767
122,0.9038324293330486,12.65107
123,0.8919512657996738,12.75469
124,0.8819844990491109,12.85806
125,0.8792571244722375,12.96167
126,0.869189841408036,13.0652
127,0.8660741912908996,13.16877
128,0.8540090420688504,13.27235
129,0.8507557101770342,13.37588
130,0.8431826310690781,13.4795
131,0.8432599014072234,13.58311
132,0.8412374181097481,13.68672
133,0.8383398935833121,13.79034
134,0.8394359862265748,13.89395
135,0.8363985233076129,13.99767
136,0.830839524026825,14.1013
137,0.8218324822781922,14.20492
138,0.8198643095246105,14.30854
139,0.814645731362265,14.41227
140,0.8151925097113722,14.51589
141,0.8139477387819712,14.61968
142,0.8148107006566642,14.72326
143,0.8168261310729186,14.82686
144,0.8179107785336815,14.93048
145,0.8152498617530726,15.0341
146,0.8142210121313286,15.13784
147,0.8110768690012029,15.24145
148,0.8069766268131668,15.34508
149,0.8031145712231751,15.44881
150,0.8008458535525941,15.55255
151,0.7957133731476173,15.65617
152,0.78386952304302,15.7599
153,0.7648986335427167,15.86364
154,0.7692757977068977,15.96739
155,0.7653779718817367,16.07102
156,0.7661193551176947,16.17474
157,0.775766781802698,16.27845
158,0.755616396484321,16.38209
159,0.7530816038489688,16.48571
160,0.7521375628397167,16.58933
161,0.734557746271691,16.69309
162,0.726816506549086,16.79668
163,0.7250759901500382,16.90043
164,0.7205528746254116,17.00419
165,0.7137267638564412,17.1079
166,0.7092893043004135,17.21165
167,0.7074737753588148,17.31539
168,0.7038471088087798,17.41915
169,0.6974340669143552,17.52287
170,0.6998471678651691,17.62648
171,0.6991022643107339,17.73022
172,0.6952755799648506,17.83384
173,0.6953678946934603,17.93746
174,0.6936737463729954,18.0412
175,0.6850862329519363,18.14482
176,0.688396256158325,18.24855
177,0.6870478763350133,18.35217
178,0.6864314613822913,18.45593
179,0.6859469494100416,18.55957
180,0.6854640452609088,18.66326
181,0.6863620892597612,18.76688
182,0.6898851669078511,18.87049
183,0.6867293336468732,18.97411
184,0.6846465349111878,19.07772
185,0.6783467706360444,19.18141
186,0.6784770983713866,19.28502
187,0.6826483304767619,19.38868
188,0.6792032924452233,19.49224
189,0.6726502332544013,19.5958
190,0.6736924069262811,19.69941
191,0.670066307005025,19.80291
192,0.6627543216895394,19.90652
193,0.6592487588913281,20.01002
194,0.6697851727154953,20.1135
195,0.6491913347484547,20.21714
196,0.6321108669052302,20.32061
197,0.6333471848725772,20.4241
198,0.6227289073156541,20.52747
199,0.614892099172928,20.63096
200,0.6131913510002668,20.73444
201,0.6021661597474576,20.83796
202,0.5967968437736948,20.94151
203,0.6022556588669061,21.04502
204,0.5911905620776431,21.14837
205,0.6014290289100633,21.2519
206,0.5904705107552631,21.35544
207,0.5888787993172998,21.459
208,0.5858711654222633,21.56272
209,0.5744574114169532,21.66636
210,0.5682396804999098,21.7701
211,0.5750760892501874,21.87395
212,0.5694944148084974,21.97771
213,0.559581905294924,22.08144
214,0.5325148640544991,22.18531
215,0.5137643593675211,22.28917
216,0.5064137349780103,22.39317
217,0.4777888170051034,22.49716
218,0.47197871997013147,22.60129
219,0.48082224020239844,22.70551
220,0.4730570129719278,22.80964
221,0.47602042266714445,22.91366
222,0.4692646028370842,23.01761
223,0.46985307057414405,23.12172
224,0.4545077998725899,23.22571
225,0.45769960337834775,23.3297
226,0.45292471989859034,23.4336
227,0.45770881948998154,23.53756
228,0.4504139434604487,23.64143
229,0.4587144637746433,23.74519
230,0.4498434004725881,23.84899
231,0.4506165411039085,23.95265
232,0.4511434269612556,24.05642
233,0.43833907027739355,24.16001
234,0.4428746726481398,24.26396
235,0.4377121685454142,24.36727
236,0.4393146246694667,24.471
237,0.43751715361805976,24.57456
238,0.44488133154649967,24.6781
239,0.4442456365500371,24.78183
240,0.45129930805676577,24.88547
241,0.45631527161443397,24.98913
242,0.4572743996234745,25.09267
243,0.4596658749877927,25.19632
244,0.46064784771792544,25.2999
245,0.46179310386024364,25.40364
246,0.4699874166426262,25.50725
247,0.4730481781562038,25.61088
248,0.4576393596080522,25.71463
249,0.4510715696528177,25.81822
250,0.4415172662833846,25.92198
251,0.43200557982778603,26.02568
252,0.4267509538397537,26.12923
253,0.4356481920239899,26.23299
254,0.42171209901462986,26.33655
255,0.42397541008516826,26.44034
256,0.4165872174586149,26.54405
257,0.42208035693170337,26.64767
258,0.3989873117520296,26.75126
259,0.38591807633781006,26.85488
260,0.36552969698849896,26.9585
261,0.3589622589680341,27.06223
262,0.3519920235055527,27.16587
263,0.3366948197951283,27.26947
264,0.34723078116238404,27.37323
265,0.3535833039452016,27.47687
266,0.3649473179142812,27.58044
267,0.375921291577833,27.68407
268,0.3821344974314207,27.7877
269,0.38638868492362893,27.89128
270,0.3957783550041035,27.9951
271,0.395368314952292,28.09865
272,0.41439770088399736,28.20228
273,0.41196231075717604,28.30587
274,0.4005326469547892,28.40963
275,0.39369209581033443,28.51323
276,0.38826957119223854,28.61684
277,0.38381034729154284,28.72228
278,0.38817439955408095,28.82422
279,0.3849063878123084,28.92794
280,0.39063898968387234,29.03156
281,0.3953922429706164,29.1353
282,0.39368515748630295,29.23891
283,0.39286196427322134,29.34253
284,0.38736648600316836,29.44614
285,0.3864102563984972,29.54976
286,0.3935190845968288,29.65342
287,0.38823157973526595,29.75712
288,0.3698910259374335,29.86088
289,0.35628002588821145,29.96462
290,0.3520853107350334,30.06821
291,0.34530006108281974,30.172
292,0.3447209711472613,30.2757
293,0.34825999275131403,30.37931
294,0.3517897924238424,30.48305
295,0.34942312804952097,30.58667
296,0.3420296276957901,30.6904
297,0.3445526208197343,30.79405
298,0.34221709525138794,30.89764
299,0.3429635872648844,31.00138
300,0.32591567980896297,31.10501
301,0.32446864939699194,31.20861
302,0.3205003885610048,31.31235
303,0.3212405784517898,31.4162
304,0.3086142193080145,31.52006
305,0.2982853177374344,31.62342
306,0.29080738821429286,31.72694
307,0.2817436150742641,31.83069
308,0.2709509041589823,31.9343
309,0.26167320649728787,32.03804
310,0.25374060912539365,32.14165
311,0.24654337169019086,32.24526
312,0.2393184800482952,32.34888
313,0.23226047130000538,32.45266
314,0.23734917162571975,32.55624
315,0.23545211739084243,32.65998
316,0.22203306067504988,32.76373
317,0.21748812218948715,32.86747
318,0.21145256254358535,32.9712
319,0.21123870108015097,33.07483
320,0.19247639301418584,33.17856
321,0.18583451125881256,33.28231
322,0.18381561378198305,33.38603
323,0.18213104104809444,33.48978
324,0.18114222230877644,33.59356
325,0.17740028726407603,33.69713
326,0.17103753887301104,33.80087
327,0.1686907459538233,33.90461
328,0.16860092183020015,34.00835
329,0.168701449598933,34.11209
330,0.17124621916537466,34.21584
331,0.17219131144283686,34.31957
332,0.16335177230031953,34.42334
333,0.16505292497069574,34.52694
334,0.17018664099820965,34.63067
335,0.173141906730968,34.7343
336,0.17384391680358138,34.8379
337,0.1676584203577142,34.94152
338,0.1726859817157839,35.04526
339,0.17021129107972338,35.14887
340,0.17160509909368116,35.25251
341,0.1715668691878491,35.35623
342,0.17308202356731006,35.45985
343,0.17349740803137242,35.56362
344,0.17140923724132429,35.6672
345,0.17159796124829982,35.77094
346,0.1725446711841619,35.87468
347,0.13607981973631736,35.9783
348,0.16362787032853984,36.08208
349,0.19814493105684808,36.18578
350,0.24191801739175123,36.2895
351,0.2633634348450059,36.39322
352,0.26931284791275206,36.49688
353,0.2671583379075143,36.60049
354,0.222052206975231,36.70436
355,0.2033873392969136,36.80799
356,0.1752453462375528,36.91177
357,0.1497090833473454,37.01548
358,0.12612528228615516,37.11906
359,0.09601815208075709,37.22281
360,0.0781256096733989,37.32643
361,0.10839326199689961,37.43016
362,0.1768082295271322,37.53378
363,0.18260858190173435,37.63739
364,0.17129832514313656,37.74103
365,0.16898124834129347,37.84475
366,0.1671748035044516,37.94836
367,0.16283387364699733,38.05231
368,0.15728175908720451,38.15572
369,0.15056143552558676,38.25967
370,0.14948634370213693,38.36294
371,0.15848278603510793,38.46657
372,0.15967124620916426,38.57023
373,0.16794420729157455,38.67381
374,0.17536351414165102,38.77746
375,0.1811204531774148,38.88106
376,0.19399368728500815,38.98472
377,0.20764503970563766,39.0883
378,0.21917855739027559,39.19202
379,0.23589650829345699,39.29572
380,0.23943945660809568,39.39932
381,0.2315186572209821,39.50298
382,0.19075527302555856,39.60673
383,0.1469363371604797,39.71039
384,0.12597254520753123,39.81416
385,0.10646217837616456,39.91781
386,0.0820975843992869,40.02144
387,0.07762945862838538,40.12518
388,0.07793992485659591,40.22896
389,0.08180638188452174,40.33256
390,0.09083847929271734,40.43627
391,0.09731052977697256,40.54
392,0.11120959028454441,40.64362
393,0.11853909002165527,40.74735
394,0.12896393956384464,40.85098
395,0.1362835374593048,40.95472
396,0.14642139880640442,41.05845
397,0.15838218440334279,41.16209
398,0.17192756491547995,41.26581
399,0.17518922697537942,41.37036
400,0.1817564401432806,41.47327
401,0.18771085010047203,41.57679
402,0.1925036349630593,41.68052
403,0.1962854645060345,41.78426
404,0.19808629064340388,41.88768
405,0.1948063050200863,41.9914
406,0.19088134249193742,42.0948
407,0.18364592125616358,42.19826
408,0.18662490310972085,42.30184
409,0.17210675650121135,42.40533
410,0.14510354248804302,42.50885
411,0.1291432736814683,42.61235
412,0.11165266020725949,42.71582
413,0.11241330146080046,42.81932
414,0.082818478835757,42.92265
415,0.07832685396743416,43.02619
416,0.07953700186010214,43.12965
417,0.0857381110662034,43.23303
418,0.10256878865110168,43.33652
419,0.10074492518097831,43.44005
420,0.10234497360775878,43.5435
421,0.11929435659254461,43.64715
422,0.10488908017843865,43.75071
423,0.11451483467995659,43.85435
424,0.1107268931246191,43.95796
425,0.09100924754661224,44.06168
426,0.15741347488303825,44.16542
427,0.16279278597344052,44.26891
428,0.14979561024287177,44.37274
429,0.15796485120597736,44.47627
430,0.14228665642787441,44.58003
431,0.14964541148909838,44.68375
432,0.1633305947975063,44.78749
433,0.15354875371408688,44.89136
434,0.15422919407151425,44.99509
435,0.15019876370130028,45.09896
436,0.1712888306739996,45.20336
437,0.17921010433249387,45.30693
438,0.18708626281494828,45.41068
439,0.19851992357063686,45.51485
440,0.20481621764093602,45.61856
441,0.1992191856460192,45.72254
442,0.20007732759941618,45.82651
443,0.19947593154841628,45.93051
444,0.20096801058783442,46.03457
445,0.20500789258640179,46.13842
446,0.20657084463951572,46.24242
447,0.2090677793969126,46.34635
448,0.20794664932738,46.45021
449,0.18959537273121782,46.5541
450,0.14027977141315504,46.65781
451,0.09900010370317756,46.76168
452,0.0826001186772368,46.86542
453,0.09171758257919758,46.96918
454,0.11076711829072443,47.0729
455,0.14131950847256788,47.17665
456,0.16812167828905375,47.28039
457,0.18601033626594923,47.38412
458,0.2198079070295817,47.48774
459,0.23901064562874183,47.59151
460,0.27259722417913557,47.69509
461,0.30202872349988863,47.79871
462,0.3251403059095157,47.90233
463,0.3541271971323394,48.00607
464,0.37108846866034373,48.10968
465,0.3822244207342365,48.21388
466,0.3978895180704907,48.31691
467,0.4247107963563179,48.42053
468,0.42099393356520654,48.52414
469,0.4067915839726484,48.62778
470,0.4170738100399413,48.7314
471,0.4259255193429508,48.83536
472,0.42323376146546865,48.93873
473,0.42884997734281277,49.04259
474,0.42650317537001514,49.14609
475,0.41555018144958766,49.24983
476,0.4031668190031662,49.35385
477,0.4006934948874343,49.45761
478,0.38694803485280016,49.56095
479,0.3767575463483705,49.66469
480,0.36782743477671354,49.76834
481,0.36690452388349515,49.87203
482,0.3631790710411759,49.97576
483,0.3553640844874243,50.07937
484,0.3483726481290116,50.18313
485,0.34317508239409333,50.28673
486,0.3303934441143584,50.39036
487,0.3182602988054363,50.4941
488,0.30588860205391133,50.5977
489,0.2957646177199714,50.70131
490,0.28278720758845444,50.80505
491,0.2701806331186926,50.90867
492,0.25972209703231297,51.01241
493,0.25164743940724205,51.11603
494,0.25178301917901974,51.21964
495,0.24338472376577097,51.32338
496,0.23915742663400422,51.42712
497,0.23782052456048455,51.53076
498,0.22436155093765342,51.63435
499,0.22113432963071972,51.7381
500,0.2148901487007484,51.84186
501,0.20862836159727427,51.94545
502,0.20293431406597529,52.04919
503,0.19777419977654467,52.15294
504,0.19110512979469718,52.25655
505,0.19340591078613678,52.36031
506,0.19614408040278972,52.46393
507,0.19847920477512215,52.56765
508,0.20115859497266336,52.67139
509,0.20111663613020878,52.775
510,0.20640801599671987,52.87863
511,0.21343052977202678,52.98236
512,0.21511292397613965,53.08597
513,0.24157075429315697,53.18958
514,0.22912585101504532,53.29322
515,0.22753184266637985,53.39694
516,0.2352618722318883,53.50056
517,0.23501251225894007,53.60433
518,0.24025933001697014,53.70791
519,0.2336535794144848,53.81153
520,0.2396587853527989,53.91514
521,0.2401742560436842,54.01891
522,0.24378894777979024,54.12251
523,0.2494595052847981,54.22614
524,0.2542045644744405,54.32988
525,0.25209160688508986,54.4336
526,0.2566810249716431,54.53721
527,0.2524431225896215,54.64083
528,0.25139393085036515,54.74446
529,0.25342982527933394,54.84806
530,0.2532049592605269,54.9517
531,0.25533605780370494,55.05543
532,0.2581607624293789,55.15903
533,0.25673356092052296,55.26265
534,0.25409312012090296,55.36639
535,0.25334634479170637,55.47002
536,0.25463842788838836,55.57375
537,0.2363572415377009,55.67736
538,0.244515465829876,55.78097
539,0.23845944129027258,55.88459
540,0.23397019015567844,55.98835
541,0.23500332475350907,56.09196
542,0.23088482257857232,56.1956
543,0.23176660009507366,56.2992
544,0.2325660500057813,56.40279
545,0.23132315559107003,56.50645
546,0.22878612468703485,56.61004
547,0.23007206659208565,56.71364
548,0.22924401193116983,56.81726
549,0.23273130714192475,56.921
550,0.23754310804922552,57.02463
551,0.24119629489456113,57.12823
552,0.24545809920851117,57.23197
553,0.24427971169577495,57.33574
554,0.2387433078591331,57.43933
555,0.24190020272028945,57.54296
556,0.2413991590324629,57.64657
557,0.23833701924433198,57.75039
558,0.23783118551164661,57.85397
559,0.23939758980423098,57.95768
560,0.2378306102040406,58.06127
561,0.23911067582904555,58.16491
562,0.24120883515616692,58.26862
563,0.2404552863627811,58.37224
564,0.242919644826567,58.47598
565,0.2402809514828072,58.57959
566,0.24259023427387946,58.68335
567,0.24457552468361338,58.78695
568,0.23614403618366817,58.89071
569,0.2424448493061025,58.99431
570,0.21463731507078612,59.09808
571,0.21112450891945633,59.20179
572,0.20893712101742715,59.30542
573,0.21132085831894992,59.40914
574,0.2019968105216506,59.5131
575,0.199714543915578,59.61675
576,0.19322567778358357,59.7205
577,0.16676060529511982,59.82423
578,0.1559638920611075,59.9281
579,0.1620366537309576,60.03212
580,0.15386239045072428,60.13578
581,0.1518181492297256,60.23977
582,0.14285397363600313,60.3433
583,0.1404960149141016,60.44719
584,0.13244445326044732,60.551
585,0.1425992975674296,60.65478
586,0.1406558120871477,60.75861
587,0.14250682222948968,60.86228
588,0.1501771906532147,60.966
589,0.18091565834751,61.06963
590,0.20210199509966997,61.17327
591,0.19538863019949934,61.27685
592,0.2087230900565472,61.38046
593,0.20251359633924654,61.48395
594,0.22145115705682603,61.58757
595,0.21137464287400293,61.69106
596,0.19730940971696725,61.79455
597,0.20828873078147797,61.8979
598,0.19467842725059756,62.00274
599,0.20167932712186507,62.10479
600,0.1993801057237338,62.20813
601,0.1989394906045647,62.3115
602,0.18953292447350784,62.41486
603,0.1858966736612401,62.51823
604,0.18281043716547069,62.62174
605,0.17170252473726408,62.72522
606,0.16450865578307344,62.8287
607,0.15082655303801717,62.9322
608,0.13825123968936653,63.03581
609,0.12072792581170204,63.13942
610,0.11701109577677521,63.24292
611,0.10160702124865281,63.34653
612,0.09495790470656332,63.45015
613,0.08739288378214886,63.55389
614,0.08454245173366925,63.6575
615,0.07714128663098328,63.76125
616,0.07449007350454631,63.86499
617,0.07025012433851352,63.96862
618,0.06836164704218411,64.07222
619,0.07353157546720493,64.17597
620,0.07080588052809979,64.27962
621,0.08716780550619577,64.38318
622,0.09080590841936718,64.48693
623,0.10893536319014681,64.59071
624,0.11956286309400407,64.6943
625,0.12870381077865317,64.79794
626,0.1455610801666049,64.90164
627,0.15197836256803218,65.00534
628,0.1536042370963356,65.10899
629,0.1569184152067872,65.21283
630,0.15687316248250174,65.31622
631,0.15951035010078635,65.41985
632,0.16072946271811317,65.52362
633,0.16663717860004856,65.62711
634,0.18400545815182226,65.73079
635,0.1985354664373135,65.83443
636,0.20134157363691577,65.93804
637,0.21264304356101874,66.04166
638,0.20878340100737316,66.14527
639,0.21746154181170987,66.24894
640,0.2304977322846253,66.35263
641,0.24075828591417867,66.45624
642,0.25815770451977316,66.55986
643,0.2725364694187535,66.66359
644,0.2727486207270853,66.76724
645,0.2921184576537578,66.87096
646,0.29790976876038766,66.97457
647,0.31419422785834533,67.07831
648,0.32664264878890203,67.18193
649,0.33564797586524486,67.28567
650,0.3428562099176078,67.38928
651,0.3510713672868307,67.49297
652,0.3520757484243931,67.59663
653,0.36034807209129266,67.70027
654,0.37797087604670154,67.8039
655,0.390015314265705,67.90759
656,0.4064831787536081,68.01129
657,0.42121577409713346,68.11497
658,0.4384547524723881,68.21865
659,0.4559908834254201,68.32222
660,0.4755154944139365,68.42594
661,0.48506329429734985,68.52959
662,0.5059442353143785,68.63317
663,0.520763110527252,68.73691
664,0.5334648721112211,68.84053
665,0.5488985608854176,68.94427
666,0.5588611915995721,69.04789
667,0.5734785956954991,69.15162
668,0.5797073704182406,69.25532
669,0.5830062724759293,69.359
670,0.5925358767098572,69.46264
671,0.5942894589600938,69.56633
672,0.6013425002853059,69.66995
673,0.6068243826970668,69.77371
674,0.6317896032296682,69.8773
675,0.6342452936205311,69.98093
676,0.6453998410143325,70.08466
677,0.6517547846745266,70.1884
678,0.6654584525626328,70.29203
679,0.677975429027197,70.39563
680,0.6818564664436713,70.49937
681,0.6999223038494037,70.60299
682,0.7065393375610138,70.70661
683,0.7239575342589881,70.81037
684,0.7302405015793901,70.91396
685,0.7467164568205705,71.0176
686,0.7608480010296154,71.1212
687,0.7810578778282252,71.22482
688,0.7948538478851248,71.32843
689,0.8208037767405189,71.43216
690,0.8228636552693022,71.53585
691,0.8355992647702066,71.6394
692,0.8456929411843745,71.74301
693,0.86382470809087,71.84665
694,0.8697150821977512,71.95025
695,0.8738353005503599,72.05392
696,0.8887746980366672,72.15749
697,0.8973497150432692,72.26124
698,0.9072027236095345,72.36483
699,0.9162022257458878,72.46845
700,0.92499874083082,72.57206
701,0.9344801725880456,72.67572
702,0.9540552102544189,72.77944
703,0.9609612990190736,72.88304
704,0.9680723996886498,72.98677
705,0.9784359158478521,73.09051
706,0.9788992736385356,73.19419
707,0.9912562130075098,73.29787
708,0.9967151325848588,73.40149
709,0.9918566895465738,73.50511
710,0.9926344400670504,73.6089
711,0.9979207726511264,73.71256
712,0.9875235185587931,73.81614
713,0.9946851936629224,73.91984
714,0.9852490805595985,74.02343
715,0.9872601934069974,74.12717
716,0.9860957888652591,74.23088
717,0.9660413726304029,74.3344
718,0.9656114304344899,74.43803
719,0.9853756349718157,74.54165
720,0.9801200282914941,74.64526
721,0.9794921510810936,74.74886
722,0.9749855689334536,74.85254
723,0.9688138466919385,74.95596
724,0.9641669551387211,75.05961
725,0.9614316674357506,75.16308
726,0.9674918013533303,75.26665
727,0.9645488051151281,75.37005
728,0.9694771726446392,75.47354
729,0.9795333693068705,75.57707
730,0.9799353564537105,75.68041
731,1.0038386588414019,75.78377
732,0.9916309896568695,75.88728
733,1.034509954724576,75.99062
734,1.0543244388137933,76.09411
735,1.0389485765647133,76.1976
736,1.114568412982757,76.30097
737,1.1659767282719449,76.40446
738,1.1540701119868604,76.50795
739,1.2041219681759645,76.61134
740,1.24143907781016,76.71482
741,1.2084735165861027,76.81844
742,1.2466682718846143,76.92199
743,1.2025159298067847,77.02553
744,1.2458385119987696,77.12902
745,1.2739315750157487,77.23263
746,1.212986440326703,77.33625
747,1.2484468555307011,77.43986
748,1.2464975663670521,77.54357
749,1.189576727760967,77.64709
750,1.2193854362014578,77.75084
751,1.243272017498602,77.8547
752,1.2143813980891518,77.95859
753,1.2223663348565346,78.06256
754,1.20213384854974,78.16657
755,1.2151015167017611,78.27066
756,1.2173511559131236,78.37479
757,1.221537706951732,78.47901
758,1.2230992473379734,78.58315
759,1.2293160949399673,78.68737
760,1.2138732597400004,78.79149
761,1.2107117226631658,78.89561
762,1.2052941773211119,78.99975
763,1.2018426374623516,79.10361
764,1.2005615925223585,79.20755
765,1.1946072885818213,79.31138
766,1.1933686808510453,79.41518
767,1.1906375038260884,79.51897
768,1.1843689578435141,79.62267
769,1.1736690145756612,79.7264
770,1.1745730009032338,79.83015
771,1.1688484791359661,79.93387
772,1.1616203738831625,80.0375
773,1.1524115722140438,80.14127
774,1.1470600489194092,80.24485
775,1.134761399196909,80.3485
776,1.130994126542047,80.45221
777,1.129492488865285,80.55583
778,1.1244392915038528,80.65945
779,1.1323273884482004,80.76319
780,1.1346690524713736,80.8668
781,1.129447684249385,80.97042
782,1.1298115520397667,81.07409
783,1.129727812107835,81.17767
784,1.1246723013121516,81.28139
785,1.1186732814202065,81.38503
786,1.1127187637140992,81.48862
787,1.116605565440706,81.59223
788,1.1139089363238588,81.69585
789,1.113863448140017,81.79947
790,1.1182404340031136,81.90308
791,1.1244726236013483,82.0067
792,1.1265303527247388,82.11032
793,1.1292952741434434,82.21407
794,1.136377176232108,82.31767
795,1.1418884932677444,82.42141
796,1.1386997675769683,82.52502
797,1.1430297051778244,82.62878
798,1.1403264188227613,82.73238
799,1.1411842441186848,82.83614
800,1.1505239748399414,82.93973
801,1.147543780504771,83.0435
802,1.145143849933164,83.14722
803,1.154487017667522,83.25097
804,1.1515085351857468,83.35457
805,1.152534723585181,83.45819
806,1.1582347826819828,83.56198
807,1.1608465243612291,83.66555
808,1.1541573696536813,83.76938
809,1.152371923366856,83.87292
810,1.1536101910590055,83.97671
811,1.1543519319018631,84.08013
812,1.149659995797647,84.18375
813,1.1440546788126411,84.2876
814,1.1419010460131995,84.39116
815,1.143705297410483,84.49476
816,1.1399799452720254,84.59848
817,1.1345538777989592,84.70212
818,1.1364639817008282,84.80571
819,1.1406106081299139,84.90931
820,1.1342153746519135,85.01296
821,1.1326094439324097,85.1167
822,1.1438288599822901,85.22027
823,1.136715916970658,85.32408
824,1.136187313255463,85.42775
825,1.1344658070160965,85.53134
826,1.1364388454991108,85.63501
827,1.140475616006386,85.73867
828,1.1382141741288114,85.84251
829,1.134723208752539,85.94605
830,1.1304535544108996,86.04958
831,1.1322513562997432,86.15319
832,1.1379480222801752,86.25768
833,1.133983474540006,86.36051
834,1.131716964535197,86.46418
835,1.1344782054891376,86.56778
836,1.1304719952266904,86.67155
837,1.1306412953906826,86.77514
838,1.140331794973757,86.87889
839,1.1419831472739475,86.98251
840,1.1368547002541334,87.08625
841,1.1519029930540408,87.19018
842,1.1445909133727834,87.29364
843,1.1451341695459951,87.39722
844,1.1467724732662765,87.50104
845,1.1579314196988808,87.60456
846,1.1477597825683448,87.70832
847,1.1513251174249697,87.81198
848,1.1575260157791867,87.91565
849,1.1494202010404486,88.01928
850,1.1559539727143668,88.12303
851,1.1501322402390612,88.22662
852,1.1468804553382372,88.33046
853,1.1449839644129207,88.43433
854,1.148806084872009,88.53778
855,1.1451843346418287,88.6414
856,1.1349604988223867,88.74508
857,1.1297659296207048,88.84889
858,1.1247696096748487,88.95255
859,1.1250343670392633,89.05617
860,1.127159783935116,89.15979
861,1.114429624014583,89.26354
862,1.11078638952056,89.36714
863,1.1075527587220775,89.47088
864,1.1057516095992106,89.57449
865,1.103112798072522,89.67823
866,1.0974288037488518,89.78198
867,1.095104146030459,89.88559
868,1.0904134587690406,89.98935
869,1.0836315272430772,90.09295
870,1.071401724005986,90.19671
871,1.0712430072698826,90.30045
872,1.0656397044984829,90.40405
873,1.0593781867057908,90.50779
874,1.0471568713779726,90.6114
875,1.040276945503513,90.71514
876,1.0263998330042763,90.81876
877,1.0084915556730363,90.92238
878,1.0181227008409834,91.02598
